obj_ID,label
1.237665024900858e+18,1
1.237659328711623e+18,1
1.2376794334481615e+18,2
1.237663239272596e+18,0
1.2376788922825446e+18,2
1.23766195830037e+18,2
1.2376609575698435e+18,2
1.237678846644e+18,0
1.2376786614334922e+18,2
1.2376487217617964e+18,2
1.2376687325318351e+18,2
1.2376642899355244e+18,0
1.23765913328432e+18,2
1.2376794404260416e+18,2
1.2376672115931876e+18,0
1.2376634631420646e+18,1
1.2376613623708388e+18,2
1.2376613612955896e+18,2
1.2376613607614065e+18,1
1.2376554729007347e+18,1
1.237657627907129e+18,2
1.237670965391589e+18,1
1.2376623067228408e+18,1
1.2376655317229253e+18,1
1.237664877800784e+18,1
1.237671166168859e+18,1
1.2376637879511283e+18,0
