wine_ID,quality
3961,4.96643304060591
4612,5.121317704886241
5168,5.8060886709307695
2043,6.083618124548801
5295,6.036133173032537
2601,5.7003190449306365
5655,5.185763957183572
1563,5.998675566851171
5169,5.964670952383097
2457,5.628679546778203
4630,6.1292702567548085
5815,5.96256157529313
3175,5.805153222212856
2131,5.5299159509038205
1281,6.961534244048245
1746,6.022570659656157
1391,6.325152220001095
3594,6.190859879979695
1615,6.5689922156062845
979,5.7154235703989995
3266,6.5931032955796365
733,5.978812702578675
5190,6.161468179233322
2653,5.34694593535795
2526,7.104563531866381
526,6.29155812937667
4364,5.893935728858744
4762,5.932063619785382
5022,5.230423852621987
5959,6.477305551674758
1066,5.2815189999908565
5540,4.991312722757948
2990,7.0119426270636795
2714,5.677051748593815
4160,6.9920394513713875
119,5.130847961512563
318,6.495185752669409
2817,7.002359702228439
6078,6.085970610162809
206,5.084520910279024
5612,5.116404589423128
4721,6.077706325790137
4482,6.560420088862878
3522,5.207564657857105
3382,6.992487059196785
3710,5.077452372385768
3545,5.9798228101318
1277,4.991583379060938
4231,6.581950731240771
6160,5.325000680423804
2456,5.628679546778203
3064,5.011942610088941
2224,6.920521308293816
4631,6.427133426844202
6145,5.1617779824427625
1749,5.916583499990049
5907,5.6626609274620945
4553,6.124137687846355
6231,5.057393592403526
6434,5.392696519106048
2819,5.709483878587483
6436,6.342484886158574
5058,5.072803916153346
3814,5.633690026047414
467,5.135846747916788
5352,6.041597063484527
3836,5.961694792997881
2824,5.764845932786135
4307,6.469756429684935
1145,5.0298255113339625
5764,6.219509989171633
735,5.877219414386382
944,5.610672951919647
3407,5.052236270441223
2682,6.253744660910678
2407,6.267314349542206
3287,6.982474896505793
812,5.302803966948191
991,4.40577465105186
695,5.5302290514418075
2631,6.973099283800421
4674,6.747001491980638
1132,5.498662537676108
3822,6.710666552503474
5970,5.741549979849674
1881,6.0048855313575125
1001,5.804926066310575
1278,5.556452488678229
6158,5.507108911055664
5475,5.0213139077808595
4783,5.966031554719331
4322,5.897382802241379
5397,5.999760508228241
5440,5.302737979807135
4711,6.114515383168619
4240,5.820285079143447
5342,6.337411317006024
5885,5.440861040329208
15,6.1500080930797765
2795,6.56241748581592
144,5.898495736720313
252,5.338554796818266
519,5.633354038972679
287,6.955597013996877
597,5.996599911735597
5878,6.019895257783843
214,6.9995463253180485
5488,5.061689531951586
2521,7.104563531866381
4937,5.122524865867301
3442,5.882418564856487
4778,5.9622543613123975
12,5.726551220005336
5421,4.870682388846783
3981,6.602544435398785
4281,5.0318247215377525
3895,6.518082830041756
472,6.243051561171753
993,5.274569686576143
2455,5.984992709683899
233,6.022507040799008
4534,6.345705512132112
4149,6.526048599387519
1160,6.010350622192155
2865,6.168953909478866
4314,6.883022553490877
509,6.797102974449768
1246,5.575754029721879
2915,6.073407904979669
1977,5.644294215536419
4150,4.944037845647481
1520,5.1994775148726395
5698,5.128200226560331
5831,5.7596793990834705
2891,5.827283981003931
5829,5.7596793990834705
6235,5.013377024052696
4857,6.098779296487565
6119,5.998717842455736
1180,5.273440668684178
863,6.321873448046008
6245,4.931100205374814
3714,5.513671522469354
2949,5.24700708246319
2223,5.479593280457916
4285,6.000288336043583
2579,5.696397750452391
4431,6.530015658724133
294,4.418778581419506
2340,5.458329391842712
6174,6.184508689703336
693,5.237293796712825
2955,5.974348225639889
4324,5.808995120960692
5553,5.349733511967671
3158,7.034947765230388
1597,5.419349269970599
4379,5.019305169571048
6139,5.646268148110019
6234,5.013377024052696
2048,5.138961600033007
2931,7.961087315354376
5987,6.960592863573145
1870,5.812446415584702
4751,5.927950035333491
4246,6.464535812276557
347,5.87632934434199
2310,5.062376768183477
5919,5.990946308060536
5660,5.359079116435373
2534,5.828037314806334
4768,5.98743971966537
5195,5.249292262042236
6137,5.827624241077963
3438,4.980712964049099
773,5.876347388282779
1590,6.157060150983694
1571,5.477252700644139
5143,5.259292856851285
4479,4.963392280336368
1921,5.055379994279521
4127,5.599918218315702
3536,6.397300850049994
4359,5.064347382128361
1526,5.542512855242725
1051,5.492704971716967
5422,5.077485475800074
6210,5.204434762608786
3177,5.6481676558580345
6473,6.466756098092448
4340,7.998931311245151
134,5.094030738154913
5817,6.0084510514434655
3303,6.752306752601518
2172,4.95413995121187
3042,5.976851380874566
2984,5.442890290595483
2738,4.987314423772745
3450,6.99103412233471
840,7.026435834388073
1314,5.166538230200474
3635,6.469673957064342
3572,6.415744361577529
154,5.349586626249719
3485,5.989011560244586
2460,4.961311534223028
5267,6.940255744258211
1657,6.361597870696813
2829,5.985670810257915
1142,5.079886564717365
6182,5.735649765643376
142,6.049430207000026
3924,5.007957820092761
2462,5.20039041532265
2447,5.969744392931464
3154,7.380572377493436
4494,5.9952591154151875
5857,6.095016528373997
5943,5.730635023652739
5870,6.637564008975199
1893,4.866325367437241
3723,6.993011247648399
5772,6.788382696152389
3357,6.259541555280198
3233,6.369247782830712
5977,7.00232459716366
6127,5.201209927847235
1996,6.013643629878315
2678,5.017141480719565
1633,6.090410335438886
683,5.5729270147048275
5122,5.492358307673625
4398,5.733663059407817
2036,5.618142582912472
1722,6.17307933008161
2368,5.703205957741631
6239,6.0252376456109555
1122,6.668618860299733
1861,6.452985242757173
2702,5.686241217325651
6206,5.119538708942825
451,5.851140688038987
1515,6.54305515886443
6101,5.166008104110965
2873,6.773105108162721
5898,6.688592932662545
2433,5.347057396168122
1741,7.08160156183029
3443,5.9099640791757535
3036,5.174600077026485
2655,5.565420646656709
629,5.537551973871013
5459,4.841178851773203
3636,6.003058553254958
3254,6.3400224365158016
3528,5.422647383693092
4339,5.831310154680581
2009,6.5947619060472595
4671,4.998009930564932
1843,6.371802680654876
2481,5.26875859661467
3196,7.001572471370028
247,6.591546876303996
5709,5.772747526841274
5708,4.983380433585079
5299,5.732455452699104
5591,5.045651930379385
517,6.2909814092322165
2014,5.388573634443927
2761,5.718658042851643
6365,5.193616164968947
1108,6.3885116022029775
2453,6.313646924282407
3907,6.973859770645867
1666,4.59592388602969
5851,6.444780586493316
4781,5.001351969373264
634,6.507615769434334
456,6.56023418093372
1940,5.015033402633277
257,6.83195442960937
5160,5.99023771123201
4732,6.021296496951593
2858,6.91839428606358
1220,5.179491318895561
130,4.773682049475856
302,6.004346409101867
6441,5.334417479872437
5180,5.480100229924196
2468,6.0457509516282135
3370,6.580226671075733
5170,6.151459548108674
3251,5.963395815851156
2939,7.980664839829483
5361,4.865951500149107
5994,5.979258715905062
1564,4.972606987417028
6005,6.847859062363409
2079,5.149436625226244
2306,5.5408848310554575
2017,5.388573634443927
4396,5.733663059407817
6385,5.937801898717293
5377,5.849855873600301
1330,4.999298841129005
1327,5.809468433578054
842,6.935789547316824
5588,4.074960008251227
5934,6.664575622806311
4806,5.642565584895999
1328,6.181048753978697
5800,6.910267063009434
90,5.874489656353883
5009,5.065027511388266
5523,4.995524053334982
1196,6.934011058400681
2247,5.91972960705908
818,5.0846912854583834
3553,5.9999053480908255
3949,5.067789892231993
1887,5.857672092707148
1953,6.11178714982306
1022,6.2536851572161085
1425,5.749302112196822
2615,7.0219414033992384
1864,6.539136150274386
2484,4.8541374879477885
1718,5.431306833615082
1063,4.852652200684163
4714,6.97330880652327
1826,4.859322914954113
3780,5.0294740360892884
5628,5.556857221662372
1772,5.898494210926762
3663,6.7095301836994174
731,5.706615000603844
5528,5.451608252362274
3150,6.397151615438389
5954,6.957844353800418
751,6.194694759587532
5587,5.61646159190684
1495,6.959227951387768
3872,5.258118698445894
1766,5.03153516268523
1568,5.477252700644139
39,5.192721996646483
443,5.731988544409473
3690,6.8422277535306675
4169,6.539145560048664
971,6.614306748749366
394,5.289468526207207
4488,7.104251377898366
2095,5.790950599838683
5746,5.017962711671396
548,6.409546170146737
3930,5.974864040806363
2000,5.175791692328261
1916,5.061588851946499
2868,5.548108754425454
994,5.561370901296773
1136,6.887907143587238
2629,5.2082018519079565
1601,5.77273308535791
2067,5.555814732337965
3270,5.079713104352842
4119,6.053800739883323
44,6.090518016029129
3284,7.015876660846755
539,5.083445790687107
3615,5.999449905260174
530,6.308604314929852
2243,6.030258472457271
527,6.466542020330074
980,5.613695065230188
2849,4.890656525899515
5111,5.002748201219076
5972,5.024859903296631
2377,6.08628890498959
1106,6.030847915275269
3263,6.913120517649044
3855,6.404300551173436
4811,6.2607040993736645
2626,6.572480713469135
8,5.047358724160664
3063,5.047595933095082
834,5.985303075372926
3641,5.982245432718472
3006,6.025107723034295
5417,5.6970701663381735
4489,7.104251377898366
2728,5.989632840407079
6117,5.868924146842446
2580,5.252550176186635
2635,6.577727802287625
888,5.990606034288997
6445,5.443153126078431
5401,6.513626293364988
5174,5.979880341998897
1750,6.140004536374812
5332,5.984803559432781
1386,6.975994918352006
3420,4.721179621362809
4141,5.985198927224997
1859,6.256935290736512
5804,5.474385606560085
5889,5.584812123772388
6392,6.076242955237352
4254,5.646508175964736
462,5.103437042750841
875,6.004450247026916
1712,5.600460214827444
34,5.348908924568025
1670,5.427162015312324
5399,6.957486738168394
1369,5.114634126063369
2420,6.426283723106601
6050,5.042293858856073
5204,5.026118561445311
4371,5.473403853282281
5260,5.256689220254946
317,5.091230329574765
5053,5.01006240996368
227,5.247837632651227
2667,6.032972034754664
479,6.231457582867187
6222,5.948601682359351
5999,6.0809120769481595
2194,5.7871111387493395
6486,6.4433846151733
2805,6.7398755792151945
5681,5.018341720790149
5771,5.988479614464491
5545,4.850950510746298
4898,4.991812186719681
3416,6.0258294863535555
29,6.610676408081791
4712,6.2508374430068185
464,4.955593606443656
1096,6.08949836246834
5413,4.810583396975378
4100,6.0929000866390535
2464,5.666261339174868
371,5.942626491813531
6128,6.241796968544029
4458,6.607881930648491
6359,4.59213068629346
2147,5.530808559954569
878,6.046890933395627
6220,6.161167403681076
1974,4.973855492014778
3587,5.990352124830606
3724,6.382757055184261
194,5.1292863897204
4767,5.666724971482543
2182,5.652576285770276
4975,5.5743819035724504
5175,5.964670952383097
3784,5.9259272012134225
6178,5.153688132114122
1332,6.05408398826762
917,5.278519158663897
4113,6.489437233731244
3040,5.637590869798403
3620,6.538105750338959
2694,5.958331719697024
4695,6.918769288701867
4358,5.081459591191782
4885,5.86390122260807
4065,6.248451358888774
4973,5.014128421859953
5337,5.0394767113947525
4408,5.064781811681171
1185,5.139756130853208
2797,4.962667329405071
4481,5.038612692236698
6405,5.92414901045166
684,5.735908120808763
3322,6.5495693822619865
3434,6.141774294770241
3147,5.989748807287035
4626,5.991996761861309
147,4.79286892531192
4276,7.126567399559416
3378,7.940680586142964
1547,5.873973726235845
559,6.622772741951097
1833,6.256289038983867
5932,4.959600470009644
1121,5.266212155443884
1675,5.335499843463219
1702,4.652318914024935
2250,5.293126908912381
217,5.066888761646265
2240,5.152400200408444
3294,5.88617082326929
532,5.908420521081383
5270,6.089768157709325
1399,6.268293960448689
6304,6.068501544565016
388,6.066221808534635
5040,7.354572901594661
2764,6.004524231183205
1282,5.081847144897379
3069,6.228218328579057
3805,5.972356072114078
5389,6.80830693140968
3807,5.752724213895847
4855,5.9872190796601465
4181,5.910626669836877
535,5.035032528024454
4881,6.025731429324676
555,6.977173636489725
3875,6.599302642935697
4313,6.38139006735954
3709,5.194929572202966
1692,6.011983260894431
2385,5.4685829028878015
5560,5.677024394774038
429,5.327108681587497
3379,5.026487996701788
4088,6.077236313252364
4798,6.080588647559892
2724,5.988236750431574
3789,5.331229589484134
304,5.817571939658327
4462,6.667252465792495
2272,6.45489165352499
2189,6.354061413392854
6287,4.969657976662347
4793,5.015166747144591
4707,6.114131940627478
2611,5.407387307814367
3957,6.33325670017003
1326,5.316887151294327
286,5.415079475451024
5396,7.769981855082627
1835,4.935436217761659
3634,6.265789569243408
4831,5.037774713421939
2279,5.520489005211767
4506,6.548537901834966
4166,6.18710734966412
9,5.6711993461946975
2426,6.086830204994273
4234,5.50393460584031
3684,6.949335772519543
1427,5.052522059034431
4977,4.892478751734486
5033,5.017561102839519
6051,6.057445961760828
4705,6.2508374430068185
3718,5.028732357969361
2641,5.457547077574358
2505,5.3947007251767705
3614,5.071453647063929
4301,4.999272263793082
3039,5.476086298700396
6422,5.761023790716378
2402,5.658002685475989
5703,6.964342163227004
2892,5.123277375252748
5378,5.951923288160841
4921,5.316817216207845
3760,6.515482558686426
3032,6.181578016460878
745,6.132729572547055
1523,5.935809655719102
2553,6.996785096710896
187,6.067503402702367
1983,7.998650205445893
4943,5.693446915828888
5020,4.557302276891621
3939,5.939831080908132
4618,6.8671897283903744
3176,6.858830842782277
5849,6.956810660206427
70,5.257028520447639
3277,6.067100930606011
949,5.7250090147250825
2854,5.93102318119231
5250,5.6859971988731886
4402,6.4522908411250555
2716,5.06271541863221
4502,5.9742300463127025
5706,5.967507944057939
660,5.038989359614752
4244,5.128374854328747
2164,5.979277665818665
3985,6.501240367109409
3523,4.9781187297668
3184,6.411947014040096
2932,5.603769859765566
2369,6.008677886529118
6488,6.42463083456426
4225,5.57417008824619
4761,5.939537663576482
5779,6.061378182378371
1172,5.983208635625003
1,5.047358724160664
5468,6.328674482035211
6056,5.9880224057098115
620,5.426716814915979
6379,5.061366342535884
224,5.8875361754422695
2942,5.392535301046892
6195,6.59313311907232
3348,5.984591284287388
1668,5.611782756309754
2406,7.234121902221098
6171,5.211974286151593
1995,5.994070356723956
2804,6.56241748581592
5624,6.01755371488868
20,7.968804937319941
5017,5.0246973082136375
938,5.737834681712819
3698,5.966525759429853
3260,6.0115193139290435
5526,5.451608252362274
396,5.153919040062759
1837,6.987706722959422
283,5.216815404008128
3894,6.372948731900771
4583,5.813644590162872
557,5.418515749274363
2429,5.972400719585436
6020,5.796250340591729
5855,5.588001669964845
2315,6.0660540987417795
380,6.787696671372505
5253,6.207334700934309
916,6.4902174272504825
6097,5.375759471085704
3304,6.940125453103981
3689,7.976774718227109
72,4.279986901541102
4624,6.6499399051193695
6275,6.214142034569387
3777,7.177336899419949
2726,5.8882979500519275
4733,5.654709912930149
401,5.289468526207207
4067,5.326715853328605
1624,6.3325624738203175
6442,6.57330576609364
2809,6.98093055615941
5915,5.964545715455802
2703,5.686241217325651
2355,6.282954045811828
3484,7.054174543260527
6179,5.153688132114122
4884,5.6950637746193244
1370,5.312916158619621
4264,5.84570458855082
521,5.131305194417
5016,5.934067887929721
6140,6.183741580301296
5727,5.984491622068123
489,5.239654696222112
6201,6.087755915704961
3888,5.992061259356099
6175,4.93193510315778
5282,5.852076875191462
2753,6.235316170707706
274,5.659675200342216
1357,5.220885287595649
3099,6.91495185846884
4864,4.971542565535005
5065,5.258706359218483
4311,6.305286870957405
2293,7.06915638336498
5012,5.02284054351752
3240,6.277140599709906
5506,5.65331379741016
188,6.8820324108148
5547,5.765887288638096
5690,5.231781888075004
5489,6.019394393576999
4749,5.104040073674458
1926,5.7589480776796895
6270,4.999834129273481
776,5.998529872230658
6225,5.948601682359351
3262,5.9473242042495
3626,5.753741783143737
5935,4.6700187724903754
195,5.02745710902756
2075,5.050414495991792
2493,4.150403149234447
1865,5.441081922323141
5202,4.761900149618806
4217,4.066115511603046
3097,5.891210529356255
1528,5.482673962117983
2177,5.197486526414687
1170,5.459076786209868
5466,5.666143034798109
4473,5.022443675466058
3432,6.656962179456543
1700,6.121892710278961
3200,6.790214633702612
6,5.377158363114345
5163,6.13300691028317
2350,5.808761264751003
470,4.955838476949796
1095,6.3581300035077435
1091,6.355287778351515
1171,5.273440668684178
2175,7.069633651685182
5788,5.624327669439116
976,6.418660323852725
4395,5.738701579659244
3323,6.334482225164445
3439,5.024578432507592
6125,5.705357096490812
4800,6.185912113555648
3904,7.6356004068132854
4991,5.161237031644593
4989,5.959035029450483
5651,5.060255621539898
4165,6.241353980685657
6355,5.037865192779006
4381,6.889951255186213
1586,5.719536290784661
3858,6.643638178436242
1460,6.634370372701301
6154,5.27208040673351
1867,6.418974672211732
6072,5.916048465641625
5880,6.405847247867049
843,6.794089696422054
6324,6.249026627704676
405,5.025748994264633
3874,5.463786076222259
5134,6.013608016006866
346,5.6369552351404995
6415,5.960058362326789
4862,6.313324590951241
3498,5.73924184356189
3276,6.785225230776456
1928,6.195433675786837
1533,6.027096804051553
3037,5.976851380874566
1270,6.9864515182816636
4772,5.275902865213859
4391,5.257402765722252
6218,5.700192713093992
5966,6.96809290453121
6059,5.94799726230884
4880,5.864394734245129
3074,6.1284779263150195
3359,6.006205345113973
66,6.663723572400955
4741,6.225320991348715
5095,6.3603633081441835
3025,6.2883449099228965
5315,5.509326679098204
413,5.114182722655794
4291,5.000239787036956
487,5.698550136398027
914,4.9129014595046625
6108,5.940637353379299
1168,5.81886637297859
2705,5.912555587094887
5551,6.2620743588551635
4536,5.9941039874707815
1783,4.7706626717718486
3297,4.951087043552384
1422,5.336442907160481
3960,5.1858325952570095
6192,5.926408398435385
6052,5.607339979916919
5216,6.965004347103496
5029,5.090787152932396
2092,5.09588906279742
1086,6.030847915275269
2518,7.00862642874337
379,5.49862286694841
5096,7.494114666414231
5683,5.256921184332855
4873,6.355453514604832
33,5.873931128804294
5920,5.223523564499154
2103,5.594172341451444
5634,4.957408397046127
4945,5.369213912009583
3769,5.00355397047
2301,5.670256717083357
5092,5.444609228570494
2986,7.0173755650964695
4321,5.32790044211905
1514,7.017884512645818
2591,6.3912223474081244
5518,5.020555592879057
5173,5.8060886709307695
5672,5.9967981334121285
2284,5.005558453067486
2905,5.464626695367379
5358,5.766963659903691
4926,5.226245174671963
2972,5.944832714330521
2337,5.285163348588831
49,6.171607565112513
1511,5.428583066967887
3008,7.295856769086936
244,5.338554796818266
5684,5.256921184332855
675,5.22144802867472
381,5.135168902063632
6199,6.138851918131429
2718,5.343512303813933
1830,6.913528040269146
5457,6.013477886420635
223,5.961366013978674
3202,6.9874221141028645
2065,5.34687973518938
4875,5.55041003026423
893,6.225883021656416
4951,5.11457502693131
1448,6.002219063067032
1379,4.771688460922523
4091,5.735035192669917
1654,5.045602274798043
2006,5.994070356723956
5636,5.019938350754213
3403,5.555275062217927
895,5.71585294623759
3171,6.858830842782277
3978,6.109619972205747
4476,6.26132303449555
2090,5.185474569431587
1465,6.099298585246472
125,6.292952472143553
5982,5.958156718360868
977,5.522532229581424
2658,6.022778034530069
3140,5.921306757354082
2525,7.903787856501456
6462,5.0221525597271315
349,6.165582605161557
2689,6.013585772524783
4129,6.55182316167891
4380,5.994038943702038
3385,6.606729687376353
5770,5.6092510939257645
3449,7.941491994338537
1267,6.9864515182816636
6094,5.375759471085704
3990,5.549162213609634
3711,5.997440405017306
5649,5.060255621539898
1815,5.991487698382961
4847,6.290903023560501
3307,5.652833996521638
5758,5.001581089425045
4097,5.735035192669917
465,5.636133852196713
5897,5.607935775735982
5099,5.3045101661082805
2027,4.917949452917388
2200,5.297081228821808
2648,5.718311114669094
4655,7.004397442307845
5640,5.54091881325961
4550,6.076904054440864
210,5.247592002235374
4228,5.1590952722353975
3828,6.230113060514762
5094,5.650284326223141
1319,5.207037079101785
6276,5.330037347629952
3503,6.96014886125016
3563,5.032271227913804
415,5.956884017230668
1336,7.780768406662912
4529,5.859221768901512
167,6.453394520544378
3315,6.401398664432739
3480,7.894669463341357
348,6.066498170462893
4060,4.983093062285366
2124,7.032575113730349
6451,5.323318864274112
5276,7.32431242722949
3213,6.043492777409746
3305,6.478170724229134
2701,5.686241217325651
5423,5.24748867302416
1456,6.01589645871096
4557,5.595812377920114
4617,7.2838156331090635
2268,5.097946308689828
3645,6.578924833055552
6363,5.103448822788823
2851,5.735645736268782
5893,5.84868942343638
6193,5.237967725925377
1294,4.128500377861991
4027,5.280842710361344
5524,4.9458429774379065
3950,5.0196367525596814
4844,6.129607782822538
4578,6.860447069719728
88,5.769880711641698
4701,5.934996244383695
4809,5.869759179740857
3326,5.894326975901817
3388,6.116817785017722
4441,6.139135820537506
608,5.672673960506445
1771,6.003614508321785
1540,6.000511320892455
4194,5.983403129917068
6205,5.460742404866451
5328,6.8786546682759315
4230,5.277892818796843
30,5.679752938974922
4592,6.405351522829061
4533,5.759971479945969
3234,5.551677570108179
1854,6.165463669047154
871,5.046762270078843
1457,5.998155463708157
4062,6.077536559172573
1042,5.389429314474157
1116,4.932936854839633
3736,6.244783498352239
4309,6.347735511604004
3649,6.919736232680251
6469,6.002263339064783
828,6.27170046300537
5075,5.516121786297348
2832,6.4494278970150125
1484,4.8522248554591005
531,5.697664971016687
138,6.242140406367582
6264,5.200267289072196
3652,6.089838962643264
642,6.028798952257216
4017,6.134910028590737
4724,6.077706325790137
5568,5.592818404346873
5680,4.976414858994355
5704,6.6308475573451435
1041,5.024288534655867
1461,6.334989071570225
2571,6.2910628127825134
3848,5.443459700891064
2706,5.81523573130117
872,5.702058525275109
1892,4.866325367437241
6323,5.941193602311407
3592,6.798951461052708
6034,5.980819440797309
4848,6.023186593606012
3104,6.049469823872497
3902,5.7958958309732935
3554,5.983425489232278
5271,5.074517058846956
4513,6.2227821452936345
4504,5.267880218277046
1411,6.268293960448689
1742,5.96084834232328
4946,4.8521458311355445
3514,6.185359373605613
5633,4.957408397046127
5161,5.128753665912619
3100,6.193913815413561
1453,6.942013521340306
1715,7.775335444516769
2212,5.960850564074635
326,5.857151998553971
1363,4.86977014570336
2500,5.0191063109351255
2262,5.520767659366458
965,5.432886835531084
601,5.8030101590329695
172,5.317154215270485
1238,6.999383263118085
2265,4.955096639992215
6147,5.987067779358922
483,5.432162989158385
520,5.131305194417
1595,5.419349269970599
5435,5.56170735045109
5583,4.959909857749825
3363,6.065582149419026
4095,5.884392947075158
241,5.850730267071463
3879,5.233571705771264
4677,6.983819745243278
4976,4.7786799372971505
5607,5.684011080057218
1155,5.988247401584848
2100,5.102550837450086
3269,5.0628108898077215
1045,6.70921781636524
725,5.254220149050858
1965,5.429108096375023
3016,5.98760917020694
1083,6.016025424472395
5550,6.410011137241082
1551,5.240007863738064
2232,5.4674120630569645
1789,6.109753806789807
3181,5.98052801275194
4826,5.990705260151902
3088,6.237879944307383
3117,6.809028612468598
5384,5.046922586716572
308,6.001493035908528
376,5.49862286694841
2029,5.902451195203292
873,5.055226344356113
65,5.063210918917955
3508,5.0950896836425
4400,5.733663059407817
3861,6.004138238531629
4139,6.932464982994299
1607,6.047406443186565
5141,6.974922319947618
4716,5.465216956103121
3046,6.746247626950293
4838,6.465530042664682
3931,6.47253922067939
4892,6.136850616315735
4644,6.776144755575922
113,5.088018943294362
6280,5.044232041436814
3908,6.760065791115708
496,5.062880598218345
3573,5.978721281317138
2636,5.085796953235105
825,6.129668632605899
1545,6.231093881072943
3126,6.785103986825742
1262,5.980704027661856
4377,6.005166138887545
1642,6.026239193286491
4692,4.784202302914073
678,7.02686891194859
3812,4.99085655595951
918,6.832954491988939
1819,6.57740451222932
452,5.682345062401296
2012,6.285340075215211
2720,6.8776367520017825
5890,5.0136026146461425
2207,6.4046700146920115
3479,7.289508931988371
450,5.38714092761943
3488,6.168198021945192
5900,6.948090270471871
3633,5.921591179932907
2563,5.468557076842684
1961,5.140255739897401
4070,5.539089590458548
6187,4.981531914509182
282,5.635026072278621
