y_test,y_preds
7,6.491254806518555
7,4.959444522857666
6,5.963663101196289
5,6.038578033447266
6,6.498438835144043
6,6.117194652557373
6,6.476071357727051
7,6.8465776443481445
6,5.611032009124756
7,5.934195518493652
7,6.148654460906982
6,6.23259973526001
6,5.248696327209473
6,5.513202667236328
7,5.641613006591797
6,5.392878532409668
5,5.06174373626709
4,5.81513786315918
6,5.552868843078613
5,5.1068243980407715
7,6.879330158233643
6,6.254300117492676
6,6.649102210998535
7,5.932776927947998
8,6.596412658691406
5,5.848909854888916
6,5.832695960998535
5,5.41644287109375
7,6.819218635559082
6,6.250645637512207
6,6.548758029937744
6,5.773505210876465
6,5.501892566680908
6,5.687323093414307
4,4.219997406005859
6,5.773505210876465
5,6.036501884460449
5,6.030837059020996
6,6.6522722244262695
6,6.072728633880615
7,5.8225626945495605
5,5.80582332611084
6,5.348324298858643
5,5.588969707489014
6,5.712076187133789
5,5.929882526397705
5,6.13778829574585
6,6.055435657501221
6,6.020230293273926
5,5.348387241363525
6,6.282160758972168
4,4.058289527893066
6,5.959437370300293
6,5.196654319763184
5,4.712235450744629
5,6.1843156814575195
6,5.742617607116699
7,6.301372528076172
5,5.327124118804932
6,5.715094566345215
5,5.077945709228516
8,6.204339981079102
7,7.066409587860107
7,6.366541385650635
5,4.559680938720703
5,6.062775135040283
5,5.096627235412598
6,6.231752872467041
6,5.526395797729492
6,5.695157051086426
5,5.180376052856445
5,6.138388633728027
6,6.778098106384277
6,5.643781661987305
5,5.829110145568848
5,5.670360565185547
5,4.575765609741211
6,6.018123626708984
7,6.715548515319824
6,5.965853214263916
5,4.910492897033691
5,5.682945251464844
7,7.059664726257324
5,5.917959213256836
5,6.395871639251709
7,6.7131853103637695
5,5.315489292144775
7,6.6421098709106445
8,6.259428977966309
5,5.795252323150635
6,5.615257263183594
6,5.832147598266602
5,5.128113746643066
5,5.6672515869140625
6,6.529045104980469
5,4.99139404296875
6,6.532004356384277
7,5.264115810394287
6,6.150177478790283
5,5.728483200073242
7,7.084098815917969
5,5.475666046142578
6,6.133132457733154
6,5.6441144943237305
6,6.136532783508301
5,5.663956642150879
5,4.911577224731445
6,6.257277488708496
6,5.238801956176758
5,5.917811393737793
5,5.721671104431152
6,5.702851295471191
6,4.858900547027588
6,5.92197322845459
5,6.151414394378662
6,5.700859546661377
6,6.565214157104492
6,5.851173400878906
7,6.152386665344238
5,5.0155205726623535
5,5.8603105545043945
5,5.194667816162109
6,6.765658378601074
5,5.462170600891113
5,6.041158676147461
6,5.030312538146973
5,5.463374614715576
5,5.4800310134887695
7,6.638233184814453
6,6.808009147644043
8,6.494040012359619
5,5.37494421005249
8,6.259428977966309
5,4.869847297668457
8,6.575222015380859
6,6.044236183166504
6,6.194897174835205
6,6.114524841308594
5,4.824731826782227
6,5.952121257781982
6,5.768830299377441
6,6.738483428955078
5,5.519120216369629
5,4.927976131439209
7,6.522757530212402
6,6.0580291748046875
7,6.214520454406738
5,5.877659320831299
5,5.314548492431641
6,6.280887126922607
6,6.276510238647461
6,6.057617664337158
5,5.045159339904785
6,5.6499223709106445
8,5.851755619049072
6,5.734616756439209
5,5.439673900604248
6,5.727097511291504
7,5.797760486602783
6,6.62435245513916
7,6.1703925132751465
6,5.843234062194824
5,5.301947116851807
6,5.783009052276611
5,5.432620048522949
5,4.979875564575195
6,5.994421005249023
5,5.3072028160095215
6,5.892678737640381
5,5.680486679077148
5,5.514331817626953
6,6.11382532119751
6,6.140283107757568
6,6.324538707733154
5,5.18122673034668
7,6.538482189178467
5,5.519159317016602
6,4.8374457359313965
6,5.694512367248535
6,6.003689289093018
6,5.542757034301758
7,6.294238567352295
6,5.554081916809082
5,5.408254146575928
6,5.828352928161621
6,6.00202751159668
6,5.910959243774414
6,6.552887439727783
6,5.426764965057373
5,5.580245494842529
6,5.381649494171143
5,5.676192760467529
6,6.017134666442871
7,6.854051113128662
6,5.926115989685059
6,6.412299156188965
6,6.405710220336914
6,6.410475730895996
6,5.251040458679199
6,6.752407073974609
7,6.077367782592773
6,5.60756254196167
6,6.213644981384277
6,5.816674709320068
5,5.019165515899658
6,5.901740550994873
5,5.605550765991211
7,6.506260871887207
5,5.506601333618164
5,5.324212551116943
6,5.759642601013184
6,6.61527156829834
6,6.469451427459717
6,4.9672088623046875
5,5.10324239730835
5,5.359066963195801
7,5.886423110961914
6,6.416126251220703
6,5.750931739807129
5,6.172945022583008
6,5.938025951385498
6,4.923028945922852
6,6.329803466796875
5,5.73592472076416
5,6.020390510559082
6,6.486040115356445
7,5.512784481048584
5,5.12017822265625
6,6.253212928771973
7,6.682010173797607
7,6.634775638580322
5,5.090376377105713
6,5.854250907897949
6,5.78922176361084
6,5.880496025085449
5,5.707306385040283
5,5.823370933532715
7,6.634775638580322
6,6.30987024307251
6,6.373775959014893
7,6.211870193481445
7,6.954544544219971
5,5.243152618408203
7,6.143658638000488
6,5.309138298034668
6,5.4831156730651855
5,5.55759334564209
7,6.017171859741211
7,5.638498306274414
5,5.757364749908447
4,5.359925270080566
7,4.814332008361816
7,6.0633864402771
7,6.01363468170166
6,5.1760663986206055
6,4.632321357727051
5,5.688790321350098
6,5.153403282165527
5,5.08412504196167
6,5.887414932250977
5,5.840221405029297
6,5.442522048950195
6,6.369735240936279
5,5.573800086975098
4,5.879915714263916
6,6.1903076171875
7,6.002760887145996
6,5.368481636047363
7,7.085795879364014
6,5.925845623016357
7,6.439890384674072
5,4.6484270095825195
6,5.93951416015625
6,6.012615203857422
8,7.050021171569824
6,5.946776866912842
5,4.945318698883057
5,5.889555931091309
5,5.1186017990112305
6,5.971242904663086
5,5.495663642883301
5,5.416719436645508
5,5.6560235023498535
7,6.583086967468262
6,5.554997444152832
7,6.299609184265137
5,5.667532920837402
6,6.227334976196289
6,6.352114200592041
6,6.228028297424316
4,5.391412734985352
4,4.59525728225708
7,5.182981014251709
8,6.668967247009277
5,4.824582099914551
5,5.350125789642334
6,5.728681564331055
7,6.026113510131836
5,5.239579200744629
6,5.8345537185668945
7,6.085697174072266
7,5.698604583740234
6,5.288873672485352
6,5.7527618408203125
6,6.015713691711426
6,5.760320663452148
6,6.725252151489258
6,6.0528178215026855
5,5.455269813537598
6,5.989889621734619
5,5.136303901672363
6,5.67430305480957
5,5.402291297912598
5,5.2261505126953125
7,6.2510833740234375
5,5.438828468322754
7,6.606322288513184
7,5.663266658782959
5,5.145252704620361
6,5.734853267669678
6,6.282857418060303
5,6.071633338928223
7,5.809897422790527
5,5.834811210632324
6,5.99578857421875
5,5.447822570800781
7,7.111820220947266
5,5.168446063995361
7,6.955641269683838
6,6.655361175537109
6,6.104764938354492
5,5.931862831115723
6,5.389090538024902
5,5.152477264404297
8,6.460358619689941
5,4.926318645477295
7,5.9000701904296875
5,5.546906471252441
6,5.661023139953613
6,6.232333660125732
7,6.871653079986572
5,4.804884433746338
6,6.214713096618652
5,5.875918388366699
6,6.731220245361328
5,5.5953264236450195
3,4.18987512588501
5,5.174030303955078
7,6.129396438598633
7,6.104280948638916
6,6.012847900390625
5,5.940122604370117
7,6.1980390548706055
5,5.877387046813965
5,5.319788932800293
6,6.617175102233887
5,5.320507049560547
5,4.97958517074585
5,5.895880699157715
8,6.566584587097168
5,5.46151876449585
5,5.612532138824463
7,6.479918479919434
7,7.316473484039307
6,5.566128730773926
5,5.510643005371094
6,5.564691066741943
6,6.001665115356445
7,5.604463577270508
7,6.84747838973999
7,7.15457820892334
5,5.2281599044799805
6,6.088164329528809
5,5.438608169555664
5,6.332624435424805
6,5.851109027862549
5,5.797492980957031
6,6.041017532348633
5,5.541042327880859
6,6.522201061248779
7,6.866236686706543
5,4.676072597503662
6,6.330364227294922
5,4.8750081062316895
7,6.509377479553223
6,5.871894836425781
6,5.967464447021484
7,6.687655925750732
5,5.067183494567871
6,5.8250837326049805
5,6.040440559387207
7,6.232411861419678
6,5.987545013427734
6,6.81807804107666
5,5.35517692565918
5,6.312024116516113
7,5.9531121253967285
6,4.971348762512207
6,5.837610244750977
6,6.369283199310303
6,6.367558479309082
6,6.347926616668701
6,5.262360572814941
7,7.049005508422852
5,5.439112186431885
7,5.832437515258789
6,6.161996841430664
5,5.54704475402832
5,5.964109420776367
6,6.121734142303467
6,5.871169090270996
5,5.8136091232299805
6,5.626065254211426
5,4.495684623718262
5,5.201108455657959
5,5.011524677276611
3,5.674862861633301
6,5.966314315795898
6,5.6038970947265625
5,5.652500152587891
5,5.9472503662109375
4,4.984494686126709
6,6.237909317016602
5,6.303987503051758
7,5.7512898445129395
7,5.9659199714660645
7,6.278280258178711
6,6.262380599975586
6,5.121964931488037
6,5.451789855957031
6,6.380108833312988
5,5.302680015563965
5,5.9783525466918945
5,5.67594051361084
5,5.442110538482666
6,5.678631782531738
7,6.091536521911621
6,6.4308905601501465
6,5.946776866912842
7,7.067682266235352
5,6.129307746887207
7,5.475778102874756
7,5.357308387756348
6,6.030932426452637
5,5.591861248016357
5,6.298332691192627
6,6.203556060791016
5,5.344228744506836
6,6.3012542724609375
8,6.222803592681885
7,6.87660026550293
7,5.976236343383789
5,5.555259704589844
6,5.923240661621094
8,6.300222396850586
6,5.844424247741699
7,6.592461109161377
8,6.28663969039917
6,5.690900802612305
7,6.625126838684082
5,6.493033409118652
7,6.5699286460876465
6,6.02418327331543
6,5.552390098571777
5,5.872992992401123
5,6.1084699630737305
6,6.21843957901001
5,5.764040946960449
7,5.645359992980957
6,5.948723316192627
5,5.218019485473633
6,5.972065448760986
7,6.365800857543945
5,5.063787937164307
7,6.264564514160156
6,5.3618669509887695
6,6.310113906860352
5,5.179521083831787
5,5.587474822998047
6,6.655941009521484
5,4.735316276550293
5,5.373039245605469
6,5.941164970397949
5,5.161040306091309
5,5.210219860076904
5,5.100345134735107
6,6.493114471435547
8,6.835153102874756
7,6.105966567993164
4,6.06395149230957
6,5.364964962005615
6,6.479124069213867
5,4.330358028411865
7,6.5709028244018555
5,5.205996513366699
6,5.962606430053711
6,5.315642356872559
6,6.186076641082764
5,5.235998153686523
7,6.273514747619629
6,6.005677223205566
6,5.677403926849365
6,4.981077194213867
4,5.753765106201172
5,5.344789028167725
5,5.174284934997559
6,6.45383358001709
5,5.884936332702637
4,4.8329548835754395
5,5.641294002532959
5,5.039607048034668
7,6.45906400680542
6,5.917016983032227
5,6.099822044372559
6,4.574550151824951
6,5.9076948165893555
5,5.290548324584961
5,5.133509159088135
6,5.968702793121338
6,5.520079135894775
6,5.855991363525391
7,5.838151931762695
6,6.021572589874268
6,5.806808948516846
5,5.595209121704102
6,4.978037357330322
6,6.452934265136719
6,5.5777812004089355
6,5.620905876159668
5,5.551211357116699
5,5.807699203491211
6,5.148406505584717
6,5.660600662231445
6,5.820959091186523
5,5.755322456359863
6,6.10591983795166
6,4.917603969573975
6,6.437405109405518
5,5.527045249938965
6,6.360631942749023
6,6.2990546226501465
5,5.984407424926758
6,6.965726375579834
5,5.588255405426025
8,6.927974224090576
6,5.255733489990234
7,6.2823405265808105
6,6.575669765472412
6,5.943965911865234
7,6.438611030578613
5,4.893952369689941
6,6.574052333831787
5,5.97342586517334
6,5.314628601074219
7,6.325716972351074
6,6.393213272094727
7,5.884148597717285
8,6.1758222579956055
5,5.537636756896973
5,5.269279956817627
5,6.375174045562744
5,5.282442092895508
5,6.1843156814575195
6,5.610800743103027
5,5.124890327453613
4,4.366602897644043
7,6.285270690917969
6,5.730833053588867
5,5.359315395355225
8,6.290507793426514
6,5.6010308265686035
8,6.970436096191406
6,6.329132080078125
6,5.148664474487305
6,5.679802894592285
5,5.26201868057251
7,5.966965675354004
5,5.112329483032227
6,5.348097324371338
7,6.570804595947266
6,5.971242904663086
5,5.435513019561768
5,5.111778259277344
4,4.711135387420654
5,5.108926296234131
5,5.129027366638184
8,6.088342666625977
6,6.577944755554199
6,6.054165840148926
6,5.8423285484313965
6,5.598289489746094
5,5.655658721923828
7,5.932776927947998
6,5.637653350830078
6,5.891369819641113
6,5.927019119262695
6,6.385404586791992
6,5.335622787475586
6,6.286106586456299
6,4.925952911376953
7,6.268795967102051
7,6.510934352874756
5,5.913869857788086
5,5.28675651550293
7,7.194886207580566
6,5.755852699279785
6,6.055147171020508
5,5.625354766845703
7,6.408699035644531
5,5.42755126953125
5,5.515985488891602
7,6.631187438964844
4,5.489875316619873
5,4.709210395812988
5,5.6808247566223145
6,5.795950889587402
6,5.742577075958252
8,6.320919513702393
6,6.134390830993652
6,6.185687065124512
6,7.10228967666626
5,5.978527069091797
8,6.759034156799316
4,5.4735822677612305
6,6.106598854064941
7,5.726105690002441
5,4.941205978393555
6,5.908513069152832
6,5.873514175415039
7,6.931412696838379
7,6.009050369262695
5,5.599127769470215
6,6.219967365264893
5,5.366095066070557
6,5.523853302001953
6,6.158670902252197
6,6.75270414352417
5,5.264319896697998
7,6.104280948638916
6,5.738669395446777
6,6.4607038497924805
6,6.199760437011719
7,6.427263259887695
5,5.367199897766113
3,4.8704705238342285
6,5.54376220703125
4,5.5471601486206055
6,5.529262542724609
5,4.907404899597168
4,5.809659004211426
5,5.360448837280273
6,5.672304630279541
5,5.502843379974365
6,6.22019100189209
6,5.664543628692627
5,5.588255405426025
5,4.89746618270874
4,4.464605808258057
6,6.180105686187744
6,6.199225425720215
7,6.6402764320373535
6,5.481771469116211
5,5.412140846252441
6,5.3480224609375
5,5.987453460693359
4,4.832094192504883
7,6.382894992828369
6,5.767908573150635
6,6.250834941864014
5,5.112226486206055
6,6.304886341094971
5,4.980579376220703
6,6.061596870422363
7,6.4769792556762695
7,6.834374904632568
5,5.605527877807617
4,5.593954086303711
4,5.287883281707764
5,6.247976303100586
6,5.845473289489746
6,5.8597283363342285
6,5.842301845550537
6,6.498203754425049
6,6.193403244018555
6,6.074633598327637
6,6.467034339904785
6,5.367245197296143
4,5.472560882568359
5,5.888644695281982
4,5.376011848449707
6,6.1479620933532715
6,6.271169662475586
5,5.7156782150268555
5,5.179521083831787
5,6.412215709686279
6,5.620980739593506
6,6.104691505432129
6,5.404700756072998
6,5.816615104675293
7,6.473347187042236
6,5.314035415649414
6,6.207696437835693
5,5.56019926071167
6,6.183818340301514
5,5.559615612030029
5,5.10917854309082
5,5.697937488555908
6,5.595874786376953
7,6.641523838043213
5,4.9106316566467285
6,6.120136260986328
6,5.485714912414551
5,5.380931854248047
6,6.1541008949279785
5,5.569014549255371
6,5.597783088684082
6,6.177607536315918
6,5.614038467407227
7,6.468585968017578
6,5.509172439575195
6,5.247371196746826
5,5.588529586791992
6,5.466161727905273
6,6.236571311950684
7,5.95094633102417
6,6.552649974822998
5,5.2644548416137695
6,6.435740947723389
5,4.972502708435059
5,5.571083068847656
5,5.387757778167725
5,5.8547821044921875
5,5.625079154968262
6,5.5619306564331055
6,5.383759498596191
5,5.455269813537598
6,5.742657661437988
6,5.399231910705566
5,5.366095066070557
6,6.287163257598877
7,6.746204853057861
6,6.5428972244262695
5,5.235998153686523
6,5.854755878448486
5,5.416359901428223
6,5.708308696746826
5,6.049685955047607
6,5.785073757171631
5,5.363454818725586
5,6.12431526184082
6,6.531414031982422
6,5.3233537673950195
7,6.201666355133057
6,5.92945671081543
6,4.994183540344238
5,5.363539695739746
6,5.880748748779297
7,7.111820220947266
5,5.913168430328369
6,5.75532865524292
6,6.231432914733887
7,5.79155158996582
6,5.809120178222656
6,5.9557294845581055
7,6.141329765319824
5,5.546561241149902
6,5.4993696212768555
6,5.908730983734131
4,5.116482734680176
6,5.617561340332031
5,6.239792823791504
6,5.670772075653076
6,5.73886775970459
4,5.735179901123047
5,5.047029495239258
5,5.461035251617432
7,5.835790634155273
3,5.024757385253906
5,5.3134050369262695
6,6.422640323638916
6,5.825530529022217
5,5.367199897766113
6,5.52549934387207
7,6.248102188110352
6,6.1690449714660645
5,5.276416301727295
5,4.723733425140381
7,6.3471245765686035
5,5.4327497482299805
5,5.784664154052734
5,5.1809587478637695
5,5.642159461975098
6,6.010106086730957
5,5.242959022521973
7,6.279473781585693
7,5.9257402420043945
6,6.062856197357178
5,4.74964714050293
6,5.887326240539551
5,5.497538089752197
6,5.840386867523193
5,5.141295433044434
7,6.492334365844727
5,5.652495861053467
5,5.401179790496826
6,5.147542953491211
6,5.450425624847412
5,5.296098709106445
7,6.814079284667969
5,6.116313934326172
5,5.4327497482299805
6,5.2714080810546875
5,5.090855598449707
6,6.166729927062988
7,6.267388343811035
7,6.3408074378967285
6,5.744443416595459
7,5.681785583496094
5,6.216668605804443
4,5.962830543518066
5,4.869847297668457
5,4.968850135803223
6,5.988383769989014
6,6.021007537841797
6,6.00202751159668
6,5.088255882263184
5,5.551074981689453
5,5.218168258666992
7,6.583086967468262
6,5.510631561279297
6,5.3371806144714355
6,6.369904518127441
5,5.628108978271484
5,5.219640731811523
5,5.5447797775268555
5,5.6498308181762695
6,6.076297283172607
6,6.048510551452637
5,5.641294002532959
6,5.963502407073975
6,5.962578773498535
6,5.453555107116699
6,5.344336032867432
5,5.4235992431640625
5,5.509647369384766
7,6.611044883728027
6,6.347554683685303
7,5.73752498626709
6,6.360025405883789
5,5.26901912689209
6,5.43488073348999
5,5.765037536621094
5,5.6608991622924805
6,5.4952592849731445
6,5.46309232711792
6,6.026739120483398
5,5.531929016113281
5,5.940205097198486
6,5.765019416809082
8,6.916017532348633
6,6.218560695648193
5,5.0420637130737305
7,6.342472076416016
6,6.00572395324707
7,6.468047618865967
5,5.768499374389648
6,6.884593963623047
5,5.550413131713867
5,5.06696891784668
6,6.419854640960693
5,5.634927749633789
5,5.365814208984375
5,4.968313217163086
5,5.387764930725098
6,6.136053085327148
6,6.012642860412598
5,5.653117656707764
5,4.834036827087402
8,6.827981948852539
5,5.357451438903809
6,6.034152030944824
6,5.897356986999512
6,6.261523723602295
5,5.30828857421875
8,6.222803592681885
6,5.906228065490723
5,5.340710639953613
5,5.711466312408447
5,5.540886878967285
5,4.895115852355957
5,4.921311378479004
5,6.0804243087768555
6,5.508358001708984
6,5.787665843963623
7,6.040619373321533
5,5.560805797576904
6,5.368645668029785
5,4.918343544006348
7,5.876571178436279
6,6.441279411315918
6,5.735781669616699
7,6.369189739227295
5,5.514381408691406
6,5.9532880783081055
7,6.2867021560668945
5,6.2210845947265625
5,6.471917629241943
6,5.59330940246582
6,5.156733989715576
6,6.122265815734863
8,6.798352241516113
6,5.942441940307617
4,5.3524932861328125
6,6.593227386474609
5,5.502570629119873
6,6.231930732727051
8,6.283452033996582
5,5.655658721923828
6,6.017441749572754
7,6.77803897857666
6,6.547609329223633
7,5.7878313064575195
6,6.207070827484131
5,4.8863606452941895
6,6.080583572387695
5,5.460084438323975
6,5.83654260635376
6,6.362871170043945
6,5.877248764038086
6,5.770522594451904
6,5.730323791503906
6,4.4314680099487305
5,5.732908725738525
5,5.448834419250488
3,5.782353401184082
6,5.088430881500244
5,5.269279956817627
6,6.824911117553711
6,6.1594953536987305
7,5.681721210479736
7,6.060219764709473
6,5.8833231925964355
6,5.93819522857666
5,5.479447364807129
6,6.1187005043029785
6,5.994197845458984
6,6.006122589111328
