y_test,y_preds
6,5.726057529449463
4,5.554583549499512
5,4.802181243896484
7,5.431167125701904
5,5.555478096008301
5,5.238016605377197
6,6.61151123046875
5,5.416589260101318
6,5.736056327819824
6,5.406883239746094
6,6.308084964752197
7,6.15702486038208
7,5.889120578765869
6,5.891579627990723
5,5.986438274383545
5,5.45637321472168
6,5.635514259338379
7,6.655676364898682
5,5.070375442504883
7,6.231271743774414
6,5.701991081237793
6,5.763129711151123
6,5.336248874664307
5,5.083597660064697
5,5.079410076141357
7,5.607105255126953
5,5.319778919219971
7,5.354685306549072
5,5.433197975158691
6,6.165637016296387
5,5.220859527587891
6,5.603627681732178
6,5.879079818725586
6,6.784938812255859
4,5.309917449951172
4,4.479034900665283
6,5.531891822814941
6,5.937840461730957
5,5.6269612312316895
5,6.033782958984375
6,5.598753929138184
6,6.35322380065918
7,6.086546421051025
7,6.4289655685424805
6,5.8129448890686035
6,5.302102565765381
5,5.4156270027160645
7,6.798914432525635
7,5.901824951171875
6,5.143608093261719
6,6.05205774307251
5,5.238016605377197
5,5.701478958129883
6,5.190227031707764
5,5.577028274536133
6,5.867949962615967
7,6.365152835845947
5,5.528339385986328
6,5.589027404785156
6,6.159138202667236
6,6.552749156951904
6,6.182395935058594
6,5.709438800811768
5,5.547845363616943
6,5.9476799964904785
5,5.478219032287598
6,5.305105686187744
5,5.41934061050415
5,5.277892112731934
6,5.582666397094727
5,5.771961688995361
7,6.526841163635254
7,4.931779861450195
6,6.126462936401367
5,6.012531757354736
6,6.470247745513916
6,6.52979040145874
6,6.5712151527404785
7,6.624724864959717
6,5.4194512367248535
7,5.668441295623779
7,6.142768859863281
6,6.335651397705078
6,5.186168193817139
6,5.595212936401367
7,5.837813854217529
6,5.491013050079346
5,5.153499126434326
4,5.8183274269104
6,5.355743885040283
5,5.315328121185303
7,6.48384428024292
6,6.221324443817139
6,6.371119022369385
7,5.531611919403076
8,6.448328018188477
5,5.794960021972656
6,5.615453243255615
5,5.43057918548584
7,6.624021530151367
6,5.521092414855957
6,6.156811237335205
6,5.400236129760742
6,5.559334754943848
6,5.583674430847168
4,4.925616264343262
6,5.400236129760742
5,6.060237407684326
5,5.854832172393799
6,6.488515853881836
6,6.121801376342773
7,5.893984317779541
5,5.474035263061523
6,5.3694891929626465
5,5.684665679931641
6,5.7136688232421875
5,5.097809791564941
5,5.4506144523620605
6,6.085697174072266
6,5.573008060455322
5,5.2613935470581055
6,6.0656280517578125
4,4.9070353507995605
6,5.652623176574707
6,5.283445358276367
5,4.7891459465026855
5,5.7578558921813965
6,5.615499973297119
7,6.470219135284424
5,5.352543354034424
6,5.715408802032471
5,5.239670276641846
8,6.20363712310791
7,6.5279951095581055
7,6.4965314865112305
5,4.736493110656738
5,5.892707824707031
5,4.664080619812012
6,6.541234016418457
6,5.3886942863464355
6,5.464491844177246
5,5.214625358581543
5,6.21631383895874
6,6.629492282867432
6,5.509639263153076
5,6.1185994148254395
5,5.380304336547852
5,4.921018123626709
6,5.245647430419922
7,6.592464923858643
6,6.104765892028809
5,4.806492805480957
5,5.601207256317139
7,6.461946964263916
5,5.474358081817627
5,6.00706148147583
7,6.564005374908447
5,5.60972785949707
7,6.196108341217041
8,5.402425289154053
5,5.9589996337890625
6,5.214204788208008
6,5.5669264793396
5,5.4859232902526855
5,5.807155132293701
6,6.442723751068115
5,5.020486831665039
6,6.540709972381592
7,5.252447605133057
6,5.778711318969727
5,5.554993152618408
7,6.777646064758301
5,5.2928853034973145
6,5.792870998382568
6,5.507255554199219
6,6.033912658691406
5,5.704123497009277
5,5.095052719116211
6,5.964542388916016
6,5.026719570159912
5,5.6328840255737305
5,5.364287853240967
6,5.695276737213135
6,4.7666168212890625
6,5.268718242645264
5,5.531025409698486
6,5.806605339050293
6,6.102738857269287
6,6.007596492767334
7,6.185556411743164
5,4.825805187225342
5,5.462093830108643
5,5.359541416168213
6,6.6286234855651855
5,5.755969524383545
5,5.803040027618408
6,5.2040791511535645
5,5.513794898986816
5,5.311740875244141
7,5.387702465057373
6,6.749669075012207
8,6.317602157592773
5,5.137802600860596
8,5.402425289154053
5,5.135639190673828
8,6.395451545715332
6,5.645439147949219
6,5.766136169433594
6,6.327441692352295
5,5.008310794830322
6,5.573510646820068
6,5.997305393218994
6,6.103055953979492
5,5.864655017852783
5,5.028453350067139
7,6.673947811126709
6,5.917710304260254
7,6.2481513023376465
5,5.901278972625732
5,5.550652027130127
6,6.089526176452637
6,5.974370956420898
6,5.96759033203125
5,5.330876350402832
6,5.590260982513428
8,6.082777500152588
6,5.936141490936279
5,5.478289604187012
6,5.919485092163086
7,5.394596576690674
6,6.463512897491455
7,6.15702486038208
6,6.091477870941162
5,5.107760429382324
6,5.87687349319458
5,5.1709489822387695
5,4.898122787475586
6,6.229835033416748
5,5.384324073791504
6,5.94238805770874
5,5.4530029296875
5,5.486477375030518
6,6.410771369934082
6,6.066874980926514
6,6.160731315612793
5,5.3079328536987305
7,6.4804792404174805
5,5.528469085693359
6,4.981154918670654
6,5.726805210113525
6,5.5823655128479
6,5.370014667510986
7,5.6152472496032715
6,5.655489921569824
5,5.39673376083374
6,5.855519771575928
6,5.706663608551025
6,6.012362957000732
6,5.5117621421813965
6,5.338813304901123
5,5.638453483581543
6,5.180272579193115
5,5.304149150848389
6,5.698693752288818
7,6.570209503173828
6,5.590131759643555
6,6.185102462768555
6,6.17152214050293
6,6.199262619018555
6,5.391179084777832
6,6.451205730438232
7,5.9876017570495605
6,5.4810285568237305
6,6.419705867767334
6,6.058399200439453
5,4.9670257568359375
6,6.036128520965576
5,5.387661457061768
7,6.3974761962890625
5,5.350050449371338
5,5.221472263336182
6,5.773014545440674
6,6.5855913162231445
6,5.631327152252197
6,5.115294933319092
5,5.205689907073975
5,5.274619102478027
7,5.466503143310547
6,6.579041957855225
6,5.458996772766113
5,6.207221508026123
6,5.7776665687561035
6,5.163480758666992
6,6.239082336425781
5,5.519463539123535
5,5.5824971199035645
6,6.37096643447876
7,5.50678014755249
5,5.00441312789917
6,6.115246295928955
7,6.757275104522705
7,5.5125298500061035
5,5.23829984664917
6,5.675051689147949
6,5.695051670074463
6,5.8115997314453125
5,5.7487640380859375
5,5.933416843414307
7,5.5125298500061035
6,6.163328170776367
6,6.142658233642578
7,6.009613037109375
7,6.69429874420166
5,5.336934566497803
7,6.046419143676758
6,5.634361267089844
6,5.207277297973633
5,5.582357406616211
7,5.986678600311279
7,5.443884372711182
5,5.580592632293701
4,5.2699480056762695
7,5.527254581451416
7,6.298887252807617
7,6.244816780090332
6,5.186032295227051
6,4.964919567108154
5,5.491367340087891
6,5.128940105438232
5,5.225602149963379
6,6.046341896057129
5,5.82260274887085
6,5.63351583480835
6,6.430329322814941
5,5.575845241546631
4,4.599254608154297
6,6.132511138916016
7,5.90881872177124
6,5.46921968460083
7,6.572628021240234
6,6.06229829788208
7,6.1230974197387695
5,4.98921012878418
6,5.744914531707764
6,5.895603656768799
8,6.698408126831055
6,5.955989837646484
5,4.7642951011657715
5,5.827756404876709
5,5.177670478820801
6,5.96822452545166
5,6.001741886138916
5,5.032287120819092
5,5.646613597869873
7,6.732461452484131
6,5.816569805145264
7,6.227272987365723
5,5.901391506195068
6,6.369101524353027
6,6.367488861083984
6,6.170629978179932
4,5.353343486785889
4,4.9762139320373535
7,5.87855339050293
8,6.545284271240234
5,5.009684085845947
5,5.167051315307617
6,5.332510948181152
7,6.005437850952148
5,5.306478977203369
6,5.77826452255249
7,6.249131679534912
7,5.5943803787231445
6,5.159381866455078
6,5.907987117767334
6,5.400282382965088
6,5.3438215255737305
6,6.662832736968994
6,5.982065677642822
5,5.239645481109619
6,5.792191028594971
5,5.102057456970215
6,5.645706653594971
5,5.204280853271484
5,5.4228620529174805
7,6.155864238739014
5,5.364979267120361
7,6.644691467285156
7,5.538023471832275
5,5.099181652069092
6,5.845614910125732
6,6.219747543334961
5,5.727702617645264
7,5.6880574226379395
5,5.618343830108643
6,6.372519493103027
5,5.302631855010986
7,6.837883472442627
5,4.8400163650512695
7,6.413116455078125
6,6.665847301483154
6,5.925821304321289
5,5.292688846588135
6,5.546175956726074
5,4.981990337371826
8,6.298316478729248
5,5.0174078941345215
7,5.274376392364502
5,5.382564544677734
6,5.502265453338623
6,6.131733417510986
7,6.548465728759766
5,4.681382179260254
6,5.907873630523682
5,5.8906426429748535
6,6.669230937957764
5,5.420431137084961
3,3.9296789169311523
5,5.564566612243652
7,6.372045993804932
7,6.130934238433838
6,5.549280643463135
5,5.546816825866699
7,6.231271743774414
5,5.7264556884765625
5,5.223595142364502
6,6.51034688949585
5,5.207399845123291
5,5.015557289123535
5,5.951164722442627
8,6.65421724319458
5,5.333897590637207
5,5.664083480834961
7,6.428895950317383
7,6.6585693359375
6,5.534334182739258
5,5.277860164642334
6,5.57711935043335
6,5.981260776519775
7,5.650988578796387
7,6.772791862487793
7,6.641233921051025
5,5.193933963775635
6,5.622832775115967
5,5.517077922821045
5,6.321659564971924
6,6.1973137855529785
5,5.798508167266846
6,5.992726802825928
5,4.874330043792725
6,6.378897666931152
7,6.871397495269775
5,4.87299108505249
6,6.360465049743652
5,4.9690399169921875
7,6.425351619720459
6,5.829343318939209
6,6.078388690948486
7,6.44545316696167
5,5.002179145812988
6,5.677335262298584
5,5.1381402015686035
7,5.889513969421387
6,5.995399475097656
6,6.601259231567383
5,5.444991588592529
5,5.122045516967773
7,6.647573947906494
6,5.111355781555176
6,5.8377532958984375
6,6.207586765289307
6,6.328075408935547
6,6.398386001586914
6,5.276790618896484
7,6.942126274108887
5,4.972829341888428
7,5.906915187835693
6,6.173983573913574
5,5.173718452453613
5,5.631641864776611
6,6.309920787811279
6,5.730238914489746
5,5.983419895172119
6,5.649942398071289
5,4.760456562042236
5,5.106020450592041
5,5.178025245666504
3,5.648694038391113
6,5.9933342933654785
6,5.745999813079834
5,5.828866481781006
5,5.249899387359619
4,4.949459552764893
6,6.300955295562744
5,5.745473384857178
7,5.817625999450684
7,5.737377166748047
7,6.455761432647705
6,6.301131725311279
6,5.321866035461426
6,5.340851783752441
6,6.448408126831055
5,5.471848487854004
5,6.213902473449707
5,5.504697322845459
5,5.522387504577637
6,5.785945415496826
7,5.927852153778076
6,6.365462779998779
6,5.955989837646484
7,6.554933071136475
5,6.335526943206787
7,5.558717727661133
7,5.418984889984131
6,6.213151931762695
5,5.31208610534668
5,6.301762104034424
6,5.992372035980225
5,4.933225154876709
6,6.065304279327393
8,6.16848611831665
7,6.533944129943848
7,6.177864074707031
5,5.39016056060791
6,6.090082168579102
8,6.2076826095581055
6,5.794290542602539
7,6.717962741851807
8,6.215601444244385
6,5.761415958404541
7,6.603097438812256
5,5.665213584899902
7,6.496456623077393
6,6.036006927490234
6,5.219716548919678
5,5.372580528259277
5,5.999951362609863
6,6.04777717590332
5,5.491758346557617
7,5.975620746612549
6,5.754965305328369
5,4.58089017868042
6,6.183760166168213
7,6.429607391357422
5,4.9359540939331055
7,6.494259834289551
6,5.643352031707764
6,6.495025634765625
5,5.389673233032227
5,5.1248779296875
6,5.999606609344482
5,4.842375755310059
5,5.235770225524902
6,5.553055286407471
5,4.899144649505615
5,5.345888137817383
5,5.16282844543457
6,6.492254257202148
8,6.6533284187316895
7,5.790314197540283
4,5.516644477844238
6,5.288182258605957
6,6.201927661895752
5,5.054095268249512
7,6.594003200531006
5,5.209835052490234
6,5.3202314376831055
6,5.300575256347656
6,6.041703701019287
5,5.438476085662842
7,6.10635232925415
6,5.894800662994385
6,5.568666934967041
6,5.034957408905029
4,5.766171932220459
5,5.4388275146484375
5,5.068356513977051
6,6.257745742797852
5,5.5660271644592285
4,5.011755466461182
5,5.20493221282959
5,5.0599493980407715
7,6.216055870056152
6,5.869410037994385
5,6.025966644287109
6,4.722050189971924
6,6.15211296081543
5,5.121028900146484
5,5.3437371253967285
6,5.4573893547058105
6,5.858326435089111
6,5.986455917358398
7,5.688516616821289
6,6.210906505584717
6,5.8892436027526855
5,5.3281168937683105
6,6.037386894226074
6,6.466049671173096
6,5.722476959228516
6,5.386288642883301
5,5.398706436157227
5,5.5935187339782715
6,5.128602027893066
6,5.729866981506348
6,6.115232467651367
5,5.727670669555664
6,6.476565837860107
6,5.225566864013672
6,6.831713676452637
5,4.761466026306152
6,6.3481035232543945
6,6.300638198852539
5,6.078102111816406
6,6.8172478675842285
5,5.307984828948975
8,6.56454610824585
6,5.1918625831604
7,5.909033298492432
6,6.3061981201171875
6,6.063601016998291
7,6.053304195404053
5,4.822928428649902
6,6.401907444000244
5,5.645620822906494
6,5.275862693786621
7,6.071589946746826
6,6.127626419067383
7,6.294986724853516
8,6.2209978103637695
5,5.691415786743164
5,5.362952709197998
5,5.5704193115234375
5,5.277059555053711
5,5.7578558921813965
6,5.739498138427734
5,5.230548858642578
4,4.716833591461182
7,6.303834438323975
6,5.405372142791748
5,5.405332565307617
8,6.40817403793335
6,5.254833698272705
8,6.768492698669434
6,6.074051380157471
6,5.07452917098999
6,5.8426337242126465
5,5.204245567321777
7,6.057066440582275
5,4.910198211669922
6,5.336795806884766
7,6.652575492858887
6,5.96822452545166
5,5.602923393249512
5,4.988715648651123
4,4.238482475280762
5,5.29224157333374
5,5.2182512283325195
8,5.334247589111328
6,6.552976608276367
6,6.388967990875244
6,6.077146530151367
6,5.5142951011657715
5,5.323694705963135
7,5.531611919403076
6,5.733465671539307
6,5.596048831939697
6,5.466804504394531
6,6.079082489013672
6,5.274930953979492
6,6.401737689971924
6,4.901024341583252
7,6.200599193572998
7,6.473167896270752
5,5.560480117797852
5,5.127867221832275
7,6.911169052124023
6,5.319497108459473
6,6.005665302276611
5,5.3926777839660645
7,6.599437713623047
5,5.402403354644775
5,5.646657466888428
7,6.558630466461182
4,5.367109298706055
5,4.7247490882873535
5,5.454526901245117
6,5.792694568634033
6,5.8925909996032715
8,6.203457355499268
6,6.090023040771484
6,6.4030914306640625
6,6.776846408843994
5,5.439684867858887
8,6.325808048248291
4,5.138805389404297
6,6.076685905456543
7,5.850512504577637
5,5.084915637969971
6,5.989393711090088
6,5.831367492675781
7,6.888843059539795
7,6.083921432495117
5,5.524516582489014
6,6.266077041625977
5,4.962180137634277
6,5.136169910430908
6,6.056857109069824
6,6.666337966918945
5,5.599219799041748
7,6.130934238433838
6,5.712181568145752
6,6.552190780639648
6,5.615128040313721
7,6.656404972076416
5,5.183563232421875
3,4.728569507598877
6,5.285767078399658
4,5.204330921173096
6,5.751361846923828
5,4.696515083312988
4,5.109354019165039
5,4.741743087768555
6,5.696993827819824
5,5.253572463989258
6,6.02766227722168
6,5.749865531921387
5,5.307984828948975
5,5.081897258758545
4,4.932352066040039
6,6.158166408538818
6,5.920987129211426
7,6.278248310089111
6,5.434637546539307
5,5.36468505859375
6,5.408857345581055
5,6.10255241394043
4,4.888165473937988
7,6.197689056396484
6,5.559414386749268
6,6.2047014236450195
5,4.963768482208252
6,5.588459014892578
5,5.2537617683410645
6,6.136312484741211
7,6.386063575744629
7,6.517705917358398
5,5.685938835144043
4,5.731139659881592
4,5.2939887046813965
5,5.685278415679932
6,5.985525608062744
6,5.650602340698242
6,5.682903289794922
6,6.095334529876709
6,5.774385929107666
6,5.815908432006836
6,6.372934341430664
6,5.427935600280762
4,5.278789520263672
5,5.617809295654297
4,5.107850551605225
6,5.93501091003418
6,6.348081111907959
5,5.304198741912842
5,5.389673233032227
5,6.386732578277588
6,5.892313480377197
6,5.9671525955200195
6,5.331669330596924
6,5.835724830627441
7,5.578594207763672
6,5.287091255187988
6,6.101337432861328
5,5.649651527404785
6,6.432591915130615
5,5.382346153259277
5,5.109659671783447
5,5.336787700653076
6,5.4956769943237305
7,6.323345184326172
5,4.867107391357422
6,6.2235307693481445
6,5.732608318328857
5,5.297038555145264
6,6.240054607391357
5,5.723326206207275
6,5.680973052978516
6,6.081419944763184
6,5.552551746368408
7,6.051632881164551
6,5.821230888366699
6,5.278737545013428
5,5.2716450691223145
6,5.536713123321533
6,6.0285420417785645
7,6.024467945098877
6,6.651128768920898
5,5.303630828857422
6,6.658001899719238
5,5.453681468963623
5,5.388688087463379
5,5.383347988128662
5,5.24724817276001
5,5.381521701812744
6,5.412467956542969
6,5.460371971130371
5,5.239645481109619
6,5.686988353729248
6,5.527810573577881
5,4.962180137634277
6,6.185361385345459
7,6.801383972167969
6,6.57260274887085
5,5.438476085662842
6,5.833713054656982
5,5.335583686828613
6,5.621417045593262
5,5.738210201263428
6,5.879573345184326
5,4.946642875671387
5,6.153779983520508
6,6.3284077644348145
6,5.094165325164795
7,6.3802032470703125
6,5.55498743057251
6,4.940979957580566
5,5.239428997039795
6,5.53692626953125
7,6.837883472442627
5,5.911609172821045
6,5.598334312438965
6,5.931545257568359
7,6.0564727783203125
6,5.8460259437561035
6,5.458489894866943
7,6.252013206481934
5,5.463459491729736
6,5.751338481903076
6,5.415454387664795
4,5.39999532699585
6,5.689482688903809
5,6.323817253112793
6,5.371535778045654
6,5.120594024658203
4,5.3495001792907715
5,4.874786853790283
5,5.326891899108887
7,6.142608165740967
3,5.107323169708252
5,5.2366743087768555
6,6.275789260864258
6,5.9090495109558105
5,5.183563232421875
6,5.667790412902832
7,6.203226089477539
6,6.52825927734375
5,5.318454742431641
5,4.53927755355835
7,5.97216796875
5,5.053255558013916
5,5.443156719207764
5,5.22145414352417
5,5.437422752380371
6,6.182941436767578
5,5.794290065765381
7,6.316267013549805
7,6.197046279907227
6,5.638681411743164
5,4.786995887756348
6,5.406928539276123
5,5.322934150695801
6,5.633099555969238
5,5.024061679840088
7,6.435145854949951
5,5.31892204284668
5,5.599994659423828
6,4.907311916351318
6,5.39548397064209
5,5.270667552947998
7,6.5117645263671875
5,6.210202693939209
5,5.053255558013916
6,5.2208251953125
5,4.9877519607543945
6,6.202106952667236
7,6.367603778839111
7,6.389898777008057
6,5.807103157043457
7,5.849101543426514
5,6.057127952575684
4,5.6869988441467285
5,5.135639190673828
5,5.046453952789307
6,5.771435737609863
6,5.735240936279297
6,5.706663608551025
6,5.584094524383545
5,5.889925003051758
5,5.358716011047363
7,6.732461452484131
6,5.257386684417725
6,5.031498908996582
6,6.032851219177246
5,5.722629547119141
5,5.044174671173096
5,5.745701313018799
5,5.87680721282959
6,5.364979267120361
6,5.642967224121094
5,5.20493221282959
6,6.1968183517456055
6,5.789344787597656
6,5.607169151306152
6,5.394435405731201
5,5.8177924156188965
5,5.1046295166015625
7,6.7387518882751465
6,5.971386432647705
7,5.271029472351074
6,6.298220634460449
5,5.406257152557373
6,5.591289520263672
5,5.529496669769287
5,5.554356098175049
6,5.621595859527588
6,5.225377082824707
6,5.749684810638428
5,5.614678859710693
5,5.625606060028076
6,5.699997901916504
8,6.8731184005737305
6,6.040333271026611
5,4.782975673675537
7,6.452203273773193
6,5.681385040283203
7,6.562939167022705
5,5.841663837432861
6,6.252615451812744
5,5.464521884918213
5,5.172237396240234
6,6.554454326629639
5,5.404527187347412
5,5.076137065887451
5,4.829493999481201
5,5.389779567718506
6,6.139189720153809
6,5.958405494689941
5,6.007757663726807
5,4.73773193359375
8,6.493110656738281
5,5.484327793121338
6,5.846477508544922
6,5.59418249130249
6,6.496026515960693
5,5.276087760925293
8,6.16848611831665
6,5.801685810089111
5,5.127686977386475
5,5.543801307678223
5,5.28704309463501
5,5.118019104003906
5,5.065240383148193
5,6.01273250579834
6,5.1443071365356445
6,5.645626544952393
7,6.198831081390381
5,5.4133524894714355
6,5.447848796844482
5,4.884374141693115
7,5.861906051635742
6,6.4446282386779785
6,5.877329349517822
7,6.135458946228027
5,5.578327655792236
6,5.767887592315674
7,6.25700044631958
5,5.893076419830322
5,6.314686298370361
6,5.7978196144104
6,5.076135158538818
6,6.018484115600586
8,6.573990345001221
6,5.360835552215576
4,5.341676235198975
6,6.595180511474609
5,5.710895538330078
6,5.769058704376221
8,6.454139232635498
5,5.323694705963135
6,5.840012550354004
7,6.676486968994141
6,6.573282718658447
7,5.556960105895996
6,6.035914421081543
5,5.055148601531982
6,6.119003772735596
5,5.3321757316589355
6,6.088202476501465
6,6.557304382324219
6,5.792682647705078
6,5.641725540161133
6,5.656859874725342
6,5.060714244842529
5,5.247096538543701
5,5.373480319976807
3,7.057990074157715
6,5.028193473815918
5,5.362952709197998
6,6.488814830780029
6,5.801828384399414
7,5.719936847686768
7,5.838409900665283
6,5.499396800994873
6,6.235819339752197
5,5.382054328918457
6,6.057544231414795
6,5.997164726257324
6,5.596436500549316
